#,Company_Name,Aktenzeichen,Date_Incorporation,CMP_Status,Amtsgericht,Street,Postcode,City,Industry,WZ2008,Startup_Website,LinkedIn_URL,Crunchbase_URL,Northdata_URL,Comment,Founding_Team_Size
18238,Weekend Labs UG (haftungsbeschränkt),HRB 163251 B,2014-12-09,LQ,Charlottenburg (Berlin),"c/o Dr. Rahul Swaminathan, Friedrichshaller Straße 42 A",D-14199,Berlin,Software,62,,,,,,0
18239,Bayes Holding GmbH,HRB 163226 B,2014-12-05,A,Charlottenburg (Berlin),Kottbusser Straße 11,D-10999,Berlin,Gaming,62,https://www.bayesholding.com/,https://www.linkedin.com/company/dojo-madness/,,,,0
18240,Exporo AG,HRB 134393,2014-12-05,A,Hamburg,Am Sandtorkai 70,D-20457,Hamburg,Immobilien,62,https://exporo.de/,https://www.linkedin.com/company/exporo/,,,,0
18241,HNF GmbH,HRB 15204 FF,2014-12-05,A,Frankfurt/Oder,Bahnhofstraße 14,D-16359,Biesenthal,Mobilität,30,https://www.hnf-nicolai.com/,https://www.linkedin.com/company/hnf-heisenberg/,,,,0
18242,satelles GmbH,HRB 209423,2014-12-05,A,Oldenburg,Am Kanal 9,D-26203,Wardenburg,Software,62,https://satelles.de,,,,,0
18243,adhoc networks GmbH,HRB 16247 KI,2014-12-04,A,Kiel,Oststraße 52,D-22844,Norderstedt,Umwelttechnologie,62,https://www.ad-hoc.com,,,,,0
18244,ASSEMDEE UG (haftungsbeschränkt),HRB 14589 HL,2014-12-04,LQ,Lübeck,"c/o Heinsen, Bilker Straße 41",D-40213,Düsseldorf,Dienstleistung,63,,,,,,0
18245,bentekk GmbH,HRB 20753 HL,2014-12-04,A,Lübeck,Moislinger Allee 53-55,D-23558,Lübeck,Industrie,26,https://www.bentekk.com/,,,,,0
18246,Heartbeats UG (haftungsbeschränkt),HRB 720935,2014-12-04,LQ,Mannheim,Frankenweg 4,D-71263,Weil der Stadt,Medizin,62,,,,,,0
18247,innoRIID GmbH,HRB 16325,2014-12-04,A,Moenchengladbach,Am Eichenbroich 19,D-41516,Grevenbroich,Industrie,26,https://www.innoriid.eu,,,,,0
18248,K3 technology UG (haftungsbeschränkt),HRB 31865,2014-12-04,A,Zweibrücken,Schulstraße 4,D-66877,Ramstein-Miesenbach,eCommerce,21,https://desorbin.com,,,,,0
18249,Repairon GmbH,HRB 204456,2014-12-04,A,Göttingen,Rudolf-Wissell-Straße 28 A,D-37079,Göttingen,Medizin,21,http://www.repairon.de,,,,,0
18250,P&S medtech UG (haftungsbeschränkt),HRB 21308,2014-12-03,A,Stendal,Teucheler Weg 13 B,D-06886,Lutherstadt Wittenberg,Medizin,21,https://www.orangepen.de,,,,,0
18251,Sallys GmbH,HRB 720919,2014-12-03,A,Mannheim,Albert-Einstein-Straße 11,D-68753,Waghäusel,eCommerce,47,https://sallys-shop.de,,,,,0
18252,Aluxe GmbH,HRB 13145,2014-12-02,A,Kleve,Dellbrückstraße 1,D-47623,Kevelaer,Immobilien,25,https://aluxe.de,,,,,0
18253,iboxxit GmbH,HRB 100862,2014-12-02,IL,Frankfurt am Main,Mainzer Landstraße 50,D-60325,Frankfurt am Main,Software,62,https://www.iboxxit.com,https://www.linkedin.com/company/iboxxit/about/,,,,0
18254,Inflight VR Software GmbH,HRB 215357,2014-12-02,A,München,Edelsbergstraße 8,D-80686,München,Tourismus,62,https://www.inflight-vr.com/,,,,,0
18255,Martha Powerfood UG (haftungsbeschränkt),HRB 215365,2014-12-02,IL,München,Taubrunnenweg 17,D-84424,Isen,Lebensmittel,10,,,,,,0
18256,Raise Labs GmbH,HRB 163156 B,2014-12-02,A,Charlottenburg (Berlin),Kleineweg 24,D-12101,Berlin,Software,62,https://www.riseboard.com/,,,,,0
18257,Tourbrassie GmbH,HRB 215354,2014-12-02,A,München,Grubmühlerfeldstraße 14 b,D-82131,Gauting,Sport,62,https://fore.foresightsports.com/,https://www.linkedin.com/company/tourbrassie-gmbh/,,,,0
18258,ampect GmbH,HRB 731428,2014-12-01,A,Ulm,Max-Eyth-Straße 2,D-73479,Ellwangen Jagst,Industrie,27,https://www.ampect.de/,https://www.linkedin.com/company/ampect-gmbh/about/,,,,0
18259,HAL Media GmbH,HRB 21298,2014-12-01,A,Stendal,Delitzscher Straße 73,D-06116,Halle (Saale),Software,62,https://www.hal-media.com,,,,,0
18260,OptiMeerinG GmbH,HRB 17293 HL,2014-11-29,A,Lübeck,Rako-Kamp 4,D-22969,Witzhave,Software,62,https://www.optimeering.de,,,,,0
18261,adata Kapitalgesellschaft mbH,HRB 205148,2014-11-28,A,Walsrode,Windmühlenstraße 15,D-27283,Verden,Personal,62,https://www.adata.de,,,,,0
18262,BierSelect GmbH,HRB 134303,2014-11-28,A,Hamburg,Kapstadtring 10,D-22297,Hamburg,Lebensmittel,62,https://bierselect.de/,,,,,0
18263,Da und Da UG (haftungsbeschränkt),HRB 750850,2014-11-28,IL,Stuttgart,Julius-Hölder-Straße 60,D-70597,Stuttgart,Software,62,,,,,,0
18264,entrecode GmbH,HRB 750847,2014-11-28,A,Stuttgart,Dornhaldenstraße 6,D-70199,Stuttgart,Software,62,https://entrecode.de,,,,,0
18265,FanSpaces GmbH,HRB 215309,2014-11-28,A,München,Lindenstraße 10,D-82031,Grünwald,Medien,62,https://fan-spaces.com/,,,,,0
18266,Hollywood Movies AG,HRB 215314,2014-11-28,A,München,Landsberger Straße 155,D-80687,München,Medien,62,https://livestations.tv,,,,,0
18267,PressPlay Applications GmbH,HRB 134296,2014-11-28,LQ,Hamburg,"Parkallee 76, c/o Klaus Ebert",D-20144,Hamburg,Software,62,,,,,,0
18268,Rheinstoff E-Commerce GmbH,HRB 73794,2014-11-28,A,Düsseldorf,Ackerstraße 133,D-40233,Düsseldorf,eCommerce,14,https://www.wunderwerk.com,,,,,0
18269,Spryker Systems GmbH,HRB 134310,2014-11-28,A,Hamburg,Heidestraße 9 - 10,D-10557,Berlin,eCommerce,62,https://spryker.com/,https://www.linkedin.com/company/spryker-systems-gmbh/,,,,0
18270,Whitechart GmbH,HRB 15278,2014-11-28,A,Münster,Dahlweg 120 a,D-48153,Münster,Software,62,https://whitechart.com,https://www.linkedin.com/company/whitechart/,,,,0
18271,Golf Quant GmbH,HRB 7977,2014-11-27,A,Friedberg,Am Schulzehnten 23,D-63546,Hammersbach,Sport,25,https://www.golfquant.de,,,,,0
18272,GravityLab GmbH,HRB 215287,2014-11-27,IL,München,Flößergasse 4a,D-81369,München,Sport,82,,,,,,0
18273,nitramIT GmbH,HRB 15209,2014-11-27,A,Bochum,Josef-Haumann-Straße 7a,D-44866,Bochum,Dienstleistung,62,https://www.nitramit.de,,,,,0
18274,Shugasu GmbH,HRB 17003,2014-11-27,A,Fürth,Lilienthalstraße 8,D-91456,Diespeck,Gaming,62,https://shugasu.com,,,,,0
18275,Vulpés Electronics GmbH,HRB 18217 KI,2014-11-27,A,Kiel,Einsteinstraße 1,D-24118,Kiel,eCommerce,14,https://www.vulpes-electronics.net,,,,,0
18276,Filuxx Systems GmbH,HRB 5288,2014-11-26,A,Limburg a. d. Lahn,Otto-Hahn-Straße 13,D-65520,Bad Camberg,Immobilien,27,https://www.filuxx.com/,,,,,0
18277,kumi health GmbH,HRB 134268,2014-11-26,A,Hamburg,Dorothea-Bernstein-Weg 3,D-22081,Hamburg,Medizin,62,https://www.kumihealth.de/,,,,,0
18278,Lobaro GmbH,HRB 134264,2014-11-26,A,Hamburg,Stadtdeich 7,D-20097,Hamburg,Hardware,62,https://www.lobaro.com/,,,,,0
18279,MS-Klimaanlagen GmbH,HRB 215264,2014-11-26,A,München,Schulstraße 21,D-80634,München,Hardware,26,https://www.ms-klimaanlagen.de,,,,,0
18280,Oilckom UG (haftungsbeschränkt),HRB 73785,2014-11-26,LQ,Düsseldorf,Meliesallee 44,D-40597,Düsseldorf,Industrie,62,,,,,,0
18281,SWEngin GmbH,HRB 215262,2014-11-26,A,München,Gottfried-Keller-Straße 37,D-81245,München,Hardware,27,http://swengin.de,,,,,0
18282,bedda GmbH,HRB 12005,2014-11-25,A,Schwerin,Karl-Marx-Straße 4,D-19288,Kummer,eCommerce,10,https://bedda-world.com,,,,,0
18283,ReachHero GmbH,HRB 162985 B,2014-11-25,A,Charlottenburg (Berlin),Karl-Liebknecht-Straße 32,D-10178,Berlin,Werbung,73,https://www.reachhero.de/,,,,,0
18284,Steinboc GmbH,HRB 750809,2014-11-25,A,Stuttgart,Mozartstraße 5,D-75328,Schömberg,Sport,47,https://www.steinboc.com,,,,,0
18285,WEFRAME AG,HRB 215237,2014-11-25,A,München,Ria-Burkei-Straße 25,D-81249,München,eCommerce,47,https://weframe.com,,,,,0
18286,YummyBus GmbH,HRB 211788,2014-11-25,IL,Hannover,Hindenburgstraße 38,D-30175,Hannover,Lebensmittel,47,,,,,,0
18287,BioNukleo GmbH,HRB 162950 B,2014-11-24,A,Charlottenburg (Berlin),"c/o TU Berlin, Ackerstraße 76, ACK 24",D-13355,Berlin,Medizin,72,https://www.bionukleo.com,,,,,0
18288,Mavi GmbH,HRB 73766,2014-11-24,A,Düsseldorf,Taubenstraße 19,D-40724,Hilden,eCommerce,47,https://mavi-store.de,,,,,0
18289,Sewunity GmbH,HRB 28043,2014-11-24,A,Wiesbaden,Im Hopfengarten 6,D-65510,Hünstetten,eCommerce,13,https://www.sewunity.de,,,,,0
18290,SHIFT GmbH,HRB 12090,2014-11-24,A,Fritzlar,Campus 7,D-34590,Wabern,eCommerce,26,https://www.shiftphones.com,,,,,0
18291,TCK GmbH,HRB 82837,2014-11-24,A,Köln,Frankfurter Straße 720-726,D-51145,Köln,Industrie,82,https://www.tck-gmbh.com,,,,,0
18292,VanGloor Kesselbau UG (haftungsbeschränkt),HRB 16223 KI,2014-11-24,A,Kiel,Dorfstraße 5,D-24253,Prasdorf,Hardware,47,http://www.vangloor.de,,,,,0
18293,APPOCALYPSE GmbH,HRB 731392,2014-11-21,IL,Ulm,Rollinstraße 22,D-88400,Biberach an der Riß,Software,62,,,,,,0
18294,Denodo Technologies GmbH,HRB 215176,2014-11-21,A,München,Karlstraße 10,D-80333,München,Software,62,https://www.denodo.com,,,,,0
18295,Future Cups GmbH & Co. KG,HRA 118250,2014-11-21,A,Lüneburg,"c/o Rechtsanwalt Christian Loewenthal, Ätzberg 3",D-21406,Melbeck,eCommerce,32,http://snaxcup.com/,,,,,0
18296,Instaffo GmbH,HRB 720838,2014-11-21,A,Mannheim,Römerstraße 135,D-69126,Heidelberg,Personal,78,https://instaffo.com/,https://www.linkedin.com/company/instaffo-gmbh/,,,,0
18297,SUMTEQ GmbH,HRB 82828,2014-11-21,A,Köln,Isolastraße 2,D-52353,Düren,Bauwesen,20,http://sumteq.de/,https://www.linkedin.com/company/sumteq-gmbh/,,,,0
18298,Synantik GmbH - Industrielle Mess- und Regelungstechnik,HRB 510738,2014-11-21,A,Jena,Suhler Straße 11,D-99885,Ohrdruf,Hardware,26,http://www.synantik.de,,,,,0
18299,Unicorns of Love GmbH,HRB 134203,2014-11-21,A,Hamburg,Oberer Landweg 93,D-21035,Hamburg,Sport,93,https://unicornsoflove.com/,,,,,0
18300,Wundercoach UG (haftungsbeschränkt),HRB 134205,2014-11-21,A,Hamburg,Pestalozzistrasse 25,D-22305,Hamburg,Software,62,https://wundercoach.net/,,,,,0
18301,GORISCON GmbH,HRB 23897,2014-11-20,A,Traunstein,Bahnhofstraße 25,D-83022,Rosenheim,Software,62,https://goriscon.de,,,,,0
18302,hello ar UG (haftungsbeschränkt),HRB 14770,2014-11-20,A,Fürth,Elsternweg 7,D-90513,Zirndorf,Dienstleistung,62,https://www.hello-ar.de,,,,,0
18303,Lokalportal GmbH,HRB 145186,2014-11-20,LQ,Hamburg,Barnerstraße 14D,D-22765,Hamburg,Medien,,https://lokalportal.de/,,,,,0
18304,truevego GmbH,HRB 9882,2014-11-20,A,Gütersloh,Akazienweg 15,D-51491,Overath,eCommerce,10,https://truevego.de,,,,,0
18305,Ballin Internet UG (haftungsbeschränkt),HRB 215132,2014-11-19,LQ,München,Löwengrube 10,D-80333,München,Sport,47,,,,,,0
18306,CompanyMood GmbH,HRB 102029,2014-11-19,A,Saarbrücken,Tempelstraße 7,D-66773,Schwalbach,Personal,62,https://www.company-mood.de,,,,,0
18307,Daub Innovation Service GmbH,HRB 712183,2014-11-19,A,Freiburg,Bahnhofstraße 5,D-88662,Überlingen,Rechtsberatung,62,http://www.daub-innovation-service.de,,,,,0
18308,Fleetize GmbH,HRB 750752,2014-11-19,A,Stuttgart,Gottlieb-Daimler-Straße 14,D-71334,Waiblingen,Mobilität,26,https://www.fleetize.com,,,,,0
18309,Haitian International Germany GmbH,HRB 5539,2014-11-19,A,Amberg,Haitianstraße 1,D-92263,Ebermannsdorf,Industrie,28,https://haitiangermany.com/,,,,,0
18310,accuras GmbH,HRB 14764,2014-11-18,A,Fürth,Henkestraße 91,D-91052,Erlangen,Immobilien,62,https://www.accuras.de/,,,,,0
18311,Clipduell UG (haftungsbeschränkt),HRB 162808 B,2014-11-18,LQ,Charlottenburg (Berlin),Cantianstraße 7,D-10437,Berlin,Software,62,,,,,,0
18312,Crate.IO GmbH,HRB 162810 B,2014-11-18,A,Charlottenburg (Berlin),Paul-Lincke-Ufer 41,D-10999,Berlin,Software,62,https://crate.io,,,,,0
18313,Enliveo GmbH,HRB 205246,2014-11-18,LQ,Lüneburg,Wichernstraße 34 b,D-21335,Lüneburg,Werbung,62,,,,,,0
18314,Medicusto UG (haftungsbeschränkt),HRB 205127,2014-11-18,IL,Walsrode,Waldstegener Weg 22a,D-27356,Rotenburg,Medizin,86,https://medicusto.de/,,,,,0
18315,MyActivities GmbH,HRB 750733,2014-11-18,A,Stuttgart,Hindenburgstraße 41,D-71696,Möglingen,Tourismus,62,http://www.myactivities.com,,,,,0
18316,Teiimo GmbH,HRB 215075,2014-11-18,A,München,Bärenweg 13,D-82110,Germering,Hardware,26,https://teiimo.com,,,,,0
18317,Thinksurance GmbH,HRB 100759,2014-11-18,A,Frankfurt am Main,Stephanstraße 14-16,D-60313,Frankfurt am Main,Versicherung,62,https://thinksurance.de/,https://www.linkedin.com/company/thinksurance-gmbh/,,,,0
18318,Xuixo UG (haftungsbeschränkt),HRB 162812 B,2014-11-18,A,Charlottenburg (Berlin),"c/o Andreas Renner, Wörther Straße 29",D-13595,Berlin,Software,62,,,,,,0
18319,EC Brands GmbH,HRB 162770 B,2014-11-17,IL,Charlottenburg (Berlin),Choriner Straße 44,D-10435,Berlin,eCommerce,14,https://elektrocouture.com,,,,,0
18320,gniddle UG (haftungsbeschränkt),HRB 134138,2014-11-17,LQ,Hamburg,Krohnskamp 8,D-22301,Hamburg,Medien,63,,,,,,0
18321,Cloudogu GmbH,HRB 204974,2014-11-14,A,Braunschweig,Brabandtstraße 9 - 10,D-38100,Braunschweig,Software,62,https://cloudogu.com,,,,,0
18322,coboox UG (haftungsbeschränkt),HRB 162767 B,2014-11-14,LQ,Charlottenburg (Berlin),Falckensteinstraße 49,D-10997,Berlin,Medien,82,,,,,,0
18323,e.comfort-mobile GmbH,HRB 15371,2014-11-14,A,Coesfeld,Bocholter Straße 8,D-46419,Isselburg,Mobilität,47,https://www.comfortmobile.de/,,,,,0
18324,nFrames GmbH,HRB 750708,2014-11-14,A,Stuttgart,Kornbergstraße 36,D-70176,Stuttgart,Software,62,https://www.nframes.com,,,,,0
18325,PlanetHome Investment AG,HRB 239061 B,2014-11-14,A,Charlottenburg (Berlin),Uhlandstraße 175,D-10719,Berlin,Blockchain / Crypto,62,https://www.klickown-group.com/,https://www.linkedin.com/company/klickown/,,,,0
18326,SmokePark GmbH,HRB 750703,2014-11-14,IL,Stuttgart,Lindenstraße 16/1,D-71144,Steinenbronn,Hardware,26,http://www.smokepark.de,,,,,0
18327,ULS United Local Services UG (haftungsbeschränkt),HRB 162755 B,2014-11-14,LQ,Charlottenburg (Berlin),Jägerstraße 67,D-10117,Berlin,Dienstleistung,63,,,,,,0
18328,buddlin´ UG (haftungsbeschränkt),HRB 29165,2014-11-13,A,Augsburg,Ringstraße 2,D-86685,Huisheim,Medien,63,https://www.buddlin.com,,,,,0
18329,calovo GmbH,HRB 77610,2014-11-13,A,Düsseldorf,Steimker Höhe 16,D-28857,Syke,Sport,62,https://calovo.de,,,,,0
18330,Carbeat UG (haftungsbeschränkt),HRB 162727 B,2014-11-13,LQ,Charlottenburg (Berlin),"c/o Axel Springer Plug and Play Accelerator GmbH, Markgrafenstraße 12-14",D-10969,Berlin,Mobilität,62,,,,,,0
18331,LowoTec GmbH,HRB 209357,2014-11-13,LQ,Oldenburg,Marie-Curie-Straße 1,D-26129,Oldenburg,Hardware,26,,,,,,0
18332,Simproved GmbH,HRB 23873,2014-11-13,A,Traunstein,Kolpingstraße 21,D-83278,Traunstein,Industrie,32,https://www.simproved.de,,,,,0
18333,smart1 solutions GmbH,HRB 23871,2014-11-13,A,Traunstein,Gewerbepark Lindach B 1,D-84489,Burghausen,Energie,26,https://www.smart1.eu,,,,,0
18334,stenoek UG (haftungsbeschränkt),HRB 11996,2014-11-13,LQ,Schwerin,Marthastraße 1,D-24114,Kiel,eCommerce,32,,,,,,0
18335,Avvaneo GmbH,HRB 100708,2014-11-12,A,Frankfurt am Main,Carl-Benz-Straße 39-41,D-60386,Frankfurt am Main,Software,62,https://www.avvaneo.com,https://www.linkedin.com/company/avvaneo/,,,,0
18336,BodyFokus GmbH,HRB 82751,2014-11-12,A,Köln,Hohenzollernring 5,D-50672,Köln,eCommerce,21,https://www.bodyfokus.de,,,,,0
18337,Staffbase GmbH,HRB 29196,2014-11-12,A,Chemnitz,Annaberger Straße 73,D-09111,Chemnitz,Personal,62,https://staffbase.com/,https://www.linkedin.com/company/staffbase/,,,,0
18338,TERM Bioscience GmbH,HRB 12555,2014-11-12,IL,Würzburg,Am Artfeld 6,D-97450,Arnstein,Medizin,32,,,,,,0
18339,uStud UG (haftungsbeschränkt),HRB 7967,2014-11-12,LQ,Friedberg,Posener Straße 3,D-35510,Butzbach,Bildung,63,,,,,,0
18340,Beach-Inspector GmbH,HRB 162663 B,2014-11-11,IL,Charlottenburg (Berlin),"c/o Thomas Berndorfer, Manitiusstraße 10",D-12047,Berlin,Tourismus,63,,,,,,0
18341,Breathe Solutions GmbH,HRB 214934,2014-11-11,A,München,Gollierstraße 70,D-80339,München,eCommerce,21,https://www.breathe-organics.com/,,,,,0
18342,Rheinland Distillers GmbH,HRB 21149,2014-11-11,A,Bonn,Mozartstraße 7,D-53115,Bonn,Lebensmittel,11,https://www.rheinlanddistillers.com/,https://www.linkedin.com/company/rheinland-distillers-gmbh/about/,,,,0
18343,SCHOTTEL Hydro GmbH,HRB 24301,2014-11-11,A,Koblenz,Mainzer Straße 99,D-56322,Spay,Energie,26,https://www.schottel-industries.de/schottel-industries-gmbh/schottel-hydro-gmbh/,,,,,0
18344,Talentwunder GmbH,HRB 162716 B,2014-11-11,A,Charlottenburg (Berlin),Jägerstraße 51,D-10117,Berlin,Personal,62,https://talentwunder.com/,,,,,0
18345,Tumia GmbH,HRB 32335,2014-11-11,A,Duisburg,Jakobstraße 23,D-47228,Duisburg,eCommerce,32,https://www.bio-kugelschreiber.de,,,,,0
18346,EnerSolve GmbH,HRB 16518,2014-11-10,A,Kassel,Altmüllerstraße 6-8,D-34117,Kassel,Energie,26,https://www.enersolve.de,,,,,0
18347,natura balance UG (haftungsbeschränkt),HRB 19358,2014-11-10,A,Coesfeld,Hangwerfeld 8,D-48329,Havixbeck,eCommerce,47,https://www.natura-balance-cosmetic.de,,,,,0
18348,The Retailist Highscan Artikelsicherung GmbH,HRB 21148,2014-11-10,IL,Bonn,Josef-Ruhr-Straße 30,D-53879,Euskirchen,Hardware,26,,,,,,0
18349,ceragen GmbH,HRB 214914,2014-11-07,LQ,München,Stumpfwiesenweg 14,D-82008,Unterhaching,Energie,27,,,,,,0
18350,Go Big UG (haftungsbeschränkt),HRB 100664,2014-11-07,A,Frankfurt am Main,"c/o TechQuartier, Platz der Einheit 2",D-60327,Frankfurt am Main,Dienstleistung,82,https://thepitchclub.com,https://www.linkedin.com/company/the-pitch-club/,,,,0
18351,INJU GmbH,HRB 199564 B,2014-11-07,A,Charlottenburg (Berlin),Linienstraße 139/140,D-10115,Berlin,eCommerce,21,https://inju.com,,,,,0
18352,Nanga Systems GmbH,HRB 750626,2014-11-07,A,Stuttgart,Königstraße 27,D-70173,Stuttgart,Software,63,https://www.nangasystems.com,,,,,0
18353,PASOTEC GmbH,HRB 14480,2014-11-07,A,Regensburg,Starenstraße 50,D-93309,Kelheim,Medizin,32,https://www.pasotec.de,,,,,0
18354,PowFox GmbH,HRB 214906,2014-11-07,A,München,Dachauer Straße 42,D-80335,München,Hardware,27,http://www.powfox.com,,,,,0
18355,QSA GmbH,HRB 82726,2014-11-07,A,Köln,Hebbelstraße 4,D-50968,Köln,Software,62,https://qsa.online,,,,,0
18356,spotsize GmbH,HRB 720743,2014-11-07,A,Mannheim,Hafenstraße 25-27,D-68159,Mannheim,eCommerce,62,https://spotsize.io,,,,,0
18357,SIO Farben GmbH,HRB 93671,2014-11-06,A,Darmstadt,Alexander-Fleming-Straße 1,D-68519,Viernheim,Bauwesen,71,https://www.sio-farben.com,https://www.linkedin.com/company/sio-farben-gmbh/,,,,0
18358,SmartPLS GmbH,HRB 11552 PI,2014-11-06,A,Pinneberg,Ahornstraße 54,D-25474,Bönningstedt,Software,62,https://www.smartpls.com,,,,,0
18359,VoltTerra GmbH,HRB 73659,2014-11-06,IL,Düsseldorf,Merowingerplatz 1,D-40225,Düsseldorf,Energie,62,,,,,,0
18360,aeyde GmbH,HRB 162577 B,2014-11-05,A,Charlottenburg (Berlin),Strausberger Platz 19,D-10243,Berlin,eCommerce,15,https://www.aeyde.com/,https://www.linkedin.com/company/aeyde-gmbh/,,,,0
18361,BJS Ceramics GmbH,HRB 29151,2014-11-05,A,Augsburg,Siemensstraße 6 a,D-86368,Gersthofen,Industrie,26,https://www.bjsceramics.com,,,,,0
18362,CLEARUM GmbH,HRB 13037,2014-11-05,A,Rostock,Werkstraße 2,D-18184,Broderstorf OT Poppendorf,Industrie,21,https://www.clearum.de,,,,,0
18363,GiPsy® Software Solutions GmbH,HRB 24299,2014-11-05,A,Montabaur,Hospitalstraße 2b,D-53567,Asbach,Software,62,http://www.gipsy.de,,,,,0
18364,IMEXS electronic UG (haftungsbeschränkt),HRB 19309,2014-11-05,A,Aachen,Am Klostergarten 24,D-52499,Baesweiler,Hardware,27,https://www.imexs.de,,,,,0
18365,Multistick GmbH,HRB 23855,2014-11-05,A,Traunstein,St.-Michael-Straße 3,D-84562,Mettenheim,eCommerce,21,https://www.glaselli.com,,,,,0
18366,OmniCult FarmConcept GmbH,HRB 5276,2014-11-05,A,Limburg a. d. Lahn,Wiesletstraße 1,D-65549,Limburg a. d. Lahn,Landwirtschaft,20,https://www.omnicult.net/,https://www.linkedin.com/company/omnicult-farmconcept-gmbh/,,,,0
18367,Apparently Different GmbH,HRB 162567 B,2014-11-04,LQ,Charlottenburg (Berlin),Engeldamm 68,D-10179,Berlin,eCommerce,47,,,,,,0
18368,ecoglobe GmbH,HRB 162543 B,2014-11-04,A,Charlottenburg (Berlin),Bismarckstraße 10-12,D-10625,Berlin,Energie,72,https://www.ecoglobe.de/,https://www.linkedin.com/company/ecoglobe-gmbh/,,,,0
18369,First Tracks GmbH,HRB 7963,2014-11-04,A,Friedberg,Burgallee 23 a,D-61231,Bad Nauheim,Sport,93,https://www.fittracks.de,,,,,0
18370,Kii Audio GmbH,HRB 82689,2014-11-04,A,Köln,Drosselweg 45,D-51467,Bergisch Gladbach,Hardware,26,https://www.kiiaudio.com,,,,,0
18371,livemore24 GmbH,HRB 15044,2014-11-04,A,Krefeld,Otto-Brenner-Straße 1,D-47877,Willich,eCommerce,62,http://linktr.ee/livemore24,,,,,0
18372,Miss Sophie GmbH,HRB 162549 B,2014-11-04,A,Charlottenburg (Berlin),Friedrichstraße 218,D-10969,Berlin,eCommerce,32,https://www.miss-sophie.com,,,,,0
18373,Sigma Materials GmbH,HRB 26077,2014-11-04,A,Wuppertal,Wupperstraße 36a,D-40699,Erkrath,Industrie,24,https://www.sigma-materials.de,,,,,0
18374,Kenkou GmbH,HRB 236263 B,2014-11-03,A,Charlottenburg (Berlin),Torstraße 166,D-10115,Berlin,Medizin,62,https://www.kenkou.de/,https://www.linkedin.com/company/kenkou-gmbh/,,,,0
18375,virtualQ GmbH,HRB 758471,2014-11-03,A,Stuttgart,Spittastraße 2,D-70193,Stuttgart,Software,62,https://virtualq.io/,,,,,0
18376,nextLAP GmbH,HRB 214814,2014-11-01,MA,München,Hofmannstraße 61,D-81379,München,Industrie,26,https://www.nextlap.de,,,,,0
18377,traperto GmbH,HRB 13093,2014-11-01,A,Kleve,Gertrud-Boss-Straße 7,D-47533,Kleve,Personal,62,https://www.traperto.com,,,,,0
18378,4smarts GmbH,HRB 29140,2014-10-31,A,Augsburg,Holbeinstraße 7,D-86150,Augsburg,eCommerce,26,https://www.4smarts.com,,,,,0
18379,Grimlore Games GmbH,HRB 214761,2014-10-31,A,München,Schleißheimer Straße 6-10,D-80333,München,Gaming,62,https://grimloregames.com,,,,,0
18380,LeadingReports GmbH,HRB 8347,2014-10-31,A,Gießen,Unter den Linden 26,D-35410,Hungen,Software,62,https://www.leadingreports.de,,,,,0
18381,RIGDON GmbH,HRB 16126,2014-10-31,A,Memmingen,Langer Staudenweg 18,D-89312,Günzburg,Mobilität,29,https://www.rigdon.de,,,,,0
18382,Smapiot GmbH,HRB 214798,2014-10-31,A,München,Weidenstraße 14 a,D-85662,Hohenbrunn,Software,62,https://smapiot.com,,,,,0
18383,Actoron GmbH,HRB 133943,2014-10-30,A,Hamburg,Richardstraße 49,D-22081,Hamburg,Software,62,https://www.actoron.com/,,,,,0
18384,Foreverly GmbH,HRB 162454 B,2014-10-30,IL,Charlottenburg (Berlin),Rosenthaler Straße 2,D-10119,Berlin,Tourismus,63,,,,,,0
18385,Moodja GmbH,HRB 31551 P,2014-10-30,A,Potsdam,Straße der Einheit 142-148,D-14612,Falkensee,Logistik,52,https://moodja.com/,,,,,0
18386,Vibella GmbH,HRB 16274,2014-10-30,A,Moenchengladbach,Gladbacher Straße 39-43,D-41844,Wegberg,Hardware,95,https://www.vibella.de,,,,,0
18387,App Your Car UG (haftungsbeschränkt),HRB 214733,2014-10-29,LQ,München,Karl-Schmid-Straße 14,D-81829,München,Mobilität,62,,,,,,0
18388,Crypto systems UG (haftungsbeschränkt),HRB 133927,2014-10-29,A,Hamburg,Reetwerder 5,D-21029,Hamburg,Software,62,http://www.crypto-systems.de/,,,,,0
18389,HADEY Industries GmbH,HRB 27551,2014-10-29,A,Wuppertal,Borsigstraße 15,D-42551,Velbert,Industrie,22,http://www.hadey.de,,,,,0
