startup_id;startup_name;date_incorporated;register_identification_number;register;startup_location;startup_industry;startup_website;startup_linkedin;Unnamed: 9;Unnamed: 10;shareholder_json;list_mds;number_shareholders;number_angels;startup_purpose;link_shareholder_file_2021;register_mapping;startup_industry_mapped;azure_json;error;link_structured_content_file_current;link_SI_file_current;azure_json_2021;shareholder_json_2021
15447;Jomigo UG (haftungsbeschränkt);2020-07-14;HRB 219063 B;Charlottenburg (Berlin);Berlin;Personal;https://www.jomigo.de/en/;https://www.linkedin.com/company/jomigo/;4805.0;;;;;;;;;;;;;;;
15448;veedelskollektiv UG (haftungsbeschränkt);2020-07-14;HRB 102343;Köln;Köln;eCommerce;https://www.veedel-shopping.de;;4808.0;;;;;;;;;;;;;;;
15449;AAS Achtung Autobahn Studios UG (haftungsbeschränkt);2020-07-13;HRB 102328;Köln;Köln;Gaming;http://achtungautobahn.com/;;4809.0;;;;;;;;;;;;;;;
15450;Dorkk UG (haftungsbeschränkt);2020-07-13;HRB 15056;Bad Homburg;Friedrichsdorf;Bildung;https://dorkk.online;https://www.linkedin.com/company/dorkk/;4814.0;;;;;;;;;;;;;;;
15451;Glambook UG (haftungsbeschränkt);2020-07-13;HRB 219034 B;Charlottenburg (Berlin);Berlin;Dienstleistung;https://glambook.de/;;4816.0;;;;;;;;;;;;;;;
15452;Scoob Innovation UG (haftungsbeschränkt);2020-07-13;HRB 737005;Mannheim;Ettlingen;Bauwesen;https://www.scoob-innovation.de;;4819.0;;;;;;;;;;;;;;;
15453;boost technologies UG (haftungsbeschränkt);2020-07-11;HRB 257747;München;München;Sport;https://www.boost.fit/;;4821.0;;;;;;;;;;;;;;;
15454;NextLevel Laboratories UG (haftungsbeschränkt);2020-07-10;HRB 33085;Duisburg;Oberhausen;Lebensmittel;;;4834.0;;;;;;;;;;;;;;;
15455;Scobees UG (haftungsbeschränkt);2020-07-10;HRB 102317;Köln;Köln;Bildung;https://scobees.com/;;4837.0;;;;;;;;;;;;;;;
15456;ArticleXpress UG (haftungsbeschränkt);2020-07-09;HRB 257681;München;München;Medien;https://articlexpress.de;;4840.0;;;;;;;;;;;;;;;
15457;LMG Less is More Groceries UG (haftungsbeschränkt);2020-07-09;HRB 218942 B;Charlottenburg (Berlin);Berlin;Lebensmittel;;https://www.linkedin.com/company/less-groceries/;4843.0;;;;;;;;;;;;;;;
15458;TRAINIO UG (haftungsbeschränkt);2020-07-09;HRB 28785;Koblenz;Maintal;Sport;https://www.trainio.de/;https://www.linkedin.com/company/trainio1/;4847.0;;;;;;;;;;;;;;;
15459;Enqome UG (haftungsbeschränkt);2020-07-08;HRB 10533;Königstein;Eppstein;Bildung;https://enqome.com/;;4853.0;;;;;;;;;;;;;;;
15460;FACEN UG (haftungsbeschränkt);2020-07-08;HRB 34028 P;Potsdam;Potsdam;eCommerce;https://www.facen.co/;https://www.linkedin.com/company/facen-ug/;4854.0;;;;;;;;;;;;;;;
15461;Milchmann & Co. Liefermarkt UG (haftungsbeschränkt);2020-07-08;HRB 18720;Münster;Wermelskirchen;Lebensmittel;https://milchmann.app/;;4856.0;;;;;;;;;;;;;;;
15462;Simity UG (haftungsbeschränkt);2020-07-08;HRB 220123;Hannover;Hannover;Software;https://simity.de/;;4858.0;;;;;;;;;;;;;;;
15463;Zippeo Technologies UG (haftungsbeschränkt);2020-07-08;HRB 218917 B;Charlottenburg (Berlin);Berlin;Software;http://zippr.io/;https://www.linkedin.com/company/zippeo/?originalSubdomain=de;4862.0;;;;;;;;;;;;;;;
15464;apocha UG (haftungsbeschränkt);2020-07-07;HRB 15286;Kempten;Nonnenhorn;Finanzbereich;https://apocha.de/;;4863.0;;;;;;;;;;;;;;;
15465;Plantamon UG (haftungsbeschränkt);2020-07-07;HRB 214894;Osnabrück;Emsbüren;eCommerce;http://plantamon.de/;https://www.linkedin.com/company/plantamon/;4868.0;;;;;;;;;;;;;;;
15466;GoFrisch UG (haftungsbeschränkt);2020-07-06;HRB 774459;Stuttgart;Kaiserslautern;Lebensmittel;http://gofrisch.de/;;4873.0;;;;;;;;;;;;;;;
15467;Green Riding UG (haftungsbeschränkt);2020-07-06;HRB 100627;Darmstadt;Wald-Michelbach;Mobilität;https://green-riding.com/;https://www.linkedin.com/company/green-riding/;4874.0;;;;;;;;;;;;;;;
15468;Chaincentive UG (haftungsbeschränkt);2020-07-04;HRB 15165;Würzburg;Würzburg;Blockchain / Crypto;http://chaincentive.de/;https://www.linkedin.com/company/chaincentive/;4879.0;;;;;;;;;;;;;;;
15469;EpiXR Games UG (haftungsbeschränkt);2020-07-03;HRB 218775 B;Charlottenburg (Berlin);Berlin;Gaming;https://www.epixrgames.com/;;4882.0;;;;;;;;;;;;;;;
15470;iComplai UG (haftungsbeschränkt);2020-07-03;HRB 257550;München;Garching b. München;Lebensmittel;https://www.icomplai.com/;https://www.linkedin.com/company/icomplai/;4884.0;;;;;;;;;;;;;;;
15471;kiresult UG (haftungsbeschränkt);2020-07-03;HRB 102203;Köln;Engelskirchen;Finanzbereich;https://kiresult.com/;https://www.linkedin.com/company/kiresult/;4885.0;;;;;;;;;;;;;;;
15472;Modernhunter UG (haftungsbeschränkt);2020-07-03;HRB 13365;Arnsberg;Schmallenberg;Software;https://www.modernhunter.de/;;4888.0;;;;;;;;;;;;;;;
15473;Pendulum Wearable UG (haftungsbeschränkt);2020-07-03;HRB 218745 B;Charlottenburg (Berlin);Berlin;Medizin;http://pendulumwearable.com/;;4891.0;;;;;;;;;;;;;;;
15474;axxelera UG (haftungsbeschränkt);2020-07-02;HRB 736891;Mannheim;Karlsruhe;Medizin;https://axxelera.com/;https://www.linkedin.com/company/axxelera/;4892.0;;;;;;;;;;;;;;;
15475;Von Georgia Desserts UG (haftungsbeschränkt);2020-07-02;HRB 218704 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://www.vongeorgia.de/;;4900.0;;;;;;;;;;;;;;;
15476;Hortiya UG (haftungsbeschränkt);2020-07-01;HRB 34719;Duisburg;Berlin;Landwirtschaft;https://www.hortiya.com/;;4908.0;;;;;;;;;;;;;;;
15477;Regiobuy UG (haftungsbeschränkt);2020-07-01;HRB 28538;Stendal;Hohenmölsen;eCommerce;http://regiobuy.online/;;4909.0;;;;;;;;;;;;;;;
15478;bill.less UG (haftungsbeschränkt);2020-06-30;HRB 774397;Stuttgart;Böblingen;Software;https://billless.app/;https://www.linkedin.com/company/billless/;4914.0;;;;;;;;;;;;;;;
15479;kvikky UG (haftungsbeschränkt);2020-06-30;HRB 218604 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://www.kvikky.com/;https://www.linkedin.com/company/kvikky/;4918.0;;;;;;;;;;;;;;;
15480;Safegrow UG (haftungsbeschränkt);2020-06-30;HRB 28887;Traunstein;Waldkraiburg;Versicherung;http://www.safegrow.de/;;4920.0;;;;;;;;;;;;;;;
15481;Snapp Dance UG (haftungsbeschränkt);2020-06-30;HRB 218613 B;Charlottenburg (Berlin);Berlin;Sport;https://www.snapp-dance.com/;;4923.0;;;;;;;;;;;;;;;
15482;Bestform UG (haftungsbeschränkt);2020-06-29;HRB 163294;Hamburg;Hamburg;Lebensmittel;https://nbplus.app/;;4925.0;;;;;;;;;;;;;;;
15483;Freudlos UG (haftungsbeschränkt);2020-06-26;HRB 218462 B;Charlottenburg (Berlin);Berlin;eCommerce;https://freudlos.com;;4933.0;;;;;;;;;;;;;;;
15484;RGMT Network UG (haftungsbeschränkt);2020-06-26;HRB 257365;München;München;Software;https://www.deviance.app/;https://www.linkedin.com/company/devianceapp/;4935.0;;;;;;;;;;;;;;;
15485;apomap UG (haftungsbeschränkt);2020-06-25;HRB 13356;Arnsberg;Winterberg;Medizin;https://apomap.de/;https://www.linkedin.com/company/apomap/;4941.0;;;;;;;;;;;;;;;
15486;iofactor UG (haftungsbeschränkt);2020-06-25;HRB 30843;Wuppertal;Wuppertal;Software;;;4945.0;;;;;;;;;;;;;;;
15487;Laptop LockWare UG (haftungsbeschränkt);2020-06-25;HRB 30841;Wuppertal;Mettmann;Software;https://laptop-lock.de/;https://www.linkedin.com/company/laptop-lockware/;4947.0;;;;;;;;;;;;;;;
15488;Mictlan UG (haftungsbeschränkt);2020-06-25;HRB 218439 B;Charlottenburg (Berlin);Berlin;Software;;;4948.0;;;;;;;;;;;;;;;
15489;Normcut UG (haftungsbeschränkt);2020-06-24;HRB 218453 B;Charlottenburg (Berlin);Berlin;Industrie;http://normcut.com/;;4960.0;;;;;;;;;;;;;;;
15490;Boldly Go Beyond UG (haftungsbeschränkt);2020-06-23;HRB 742908;Mannheim;Mannheim;Industrie;https://boldlygobeyond.com/;;4966.0;;;;;;;;;;;;;;;
15491;Xpact Health Ventures UG (haftungsbeschränkt);2020-06-23;HRB 218397 B;Charlottenburg (Berlin);Berlin;Medizin;;;4979.0;;;;;;;;;;;;;;;
15492;Solaregy UG (haftungsbeschränkt);2020-06-22;HRB 90120;Düsseldorf;Ratingen;Energie;https://solaregy.de/;https://www.linkedin.com/company/solaregy/;4988.0;;;;;;;;;;;;;;;
15493;twentytwo UG (haftungsbeschränkt);2020-06-22;HRB 102080;Köln;Köln;eCommerce;;;4989.0;;;;;;;;;;;;;;;
15494;MWis UG (haftungsbeschränkt);2020-06-19;HRB 8295;Schweinfurt;Bad Kissingen;Software;;;4994.0;;;;;;;;;;;;;;;
15495;Space Tools UG (haftungsbeschränkt);2020-06-19;HRB 218349 B;Charlottenburg (Berlin);Berlin;Bauwesen;https://space-tools.de/;https://www.linkedin.com/company/space-tools/;4996.0;;;;;;;;;;;;;;;
15496;swapface UG (haftungsbeschränkt);2020-06-19;HRB 102058;Köln;Köln;eCommerce;https://swapface.de/;;4998.0;;;;;;;;;;;;;;;
15497;Aporize UG (haftungsbeschränkt);2020-06-18;HRB 163130;Hamburg;Hamburg;Medizin;https://aporize.com/;https://www.linkedin.com/in/stefan-mersch/;4999.0;;;;;;;;;;;;;;;
15498;CNJ Digital UG (haftungsbeschränkt);2020-06-18;HRB 257268;München;Wolfratshausen;Werbung;https://www.synergy4saas.com/;;5002.0;;;;;;;;;;;;;;;
15499;DROBE UG (haftungsbeschränkt);2020-06-18;HRB 31832;Wiesbaden;Wiesbaden;Software;https://www.drobe.app/;https://www.linkedin.com/company/drobe-app/about/;5003.0;;;;;;;;;;;;;;;
15500;ebb & flow games UG (haftungsbeschränkt);2020-06-18;HRB 218273 B;Charlottenburg (Berlin);Berlin;Gaming;https://www.ebb-and-flow-games.com/;;5004.0;;;;;;;;;;;;;;;
15501;Green Life Labs UG (haftungsbeschränkt);2020-06-18;HRB 43862;Bielefeld;Bielefeld;eCommerce;https://mygreenlifelabs.com/;;5005.0;;;;;;;;;;;;;;;
15502;Meine Lieblingscreme UG (haftungsbeschränkt);2020-06-18;HRB 257255;München;Aying;eCommerce;http://meinelieblingscreme.de/;;5008.0;;;;;;;;;;;;;;;
15503;Twisted Ramble Games UG (haftungsbeschränkt);2020-06-18;HRB 218283 B;Charlottenburg (Berlin);Berlin;Gaming;https://www.twisted-ramble.com/;;5011.0;;;;;;;;;;;;;;;
15504;Applied Microbiome Research UG (haftungsbeschränkt);2020-06-17;HRB 218228 B;Charlottenburg (Berlin);Berlin;Lebensmittel;;;5015.0;;;;;;;;;;;;;;;
15505;Combet UG (haftungsbeschränkt);2020-06-17;HRB 102007;Köln;Kürten;Gaming;;;5017.0;;;;;;;;;;;;;;;
15506;shyft UG (haftungsbeschränkt);2020-06-17;HRB 30823;Wuppertal;Wuppertal;Personal;https://shyftapp.de/;;5025.0;;;;;;;;;;;;;;;
15507;welovewc UG (haftungsbeschränkt);2020-06-17;HRB 722020;Freiburg;Offenburg;Immobilien;https://www.welovewc.de/;;5029.0;;;;;;;;;;;;;;;
15508;CRAFTMAX Healthcare UG (haftungsbeschränkt);2020-06-16;HRB 218198 B;Charlottenburg (Berlin);Berlin;Medizin;https://www.craftmax.com/helthcare/;;5031.0;;;;;;;;;;;;;;;
15509;FitOaty UG (haftungsbeschränkt);2020-06-16;HRB 740186;Ulm;Aalen;Lebensmittel;https://fitoaty.com/;https://www.linkedin.com/company/fitoaty/about/;5032.0;;;;;;;;;;;;;;;
15510;FYA-Connect UG (haftungsbeschränkt);2020-06-16;HRB 100543;Darmstadt;Darmstadt;Bauwesen;http://fya-connect.de/;;5033.0;;;;;;;;;;;;;;;
15511;Kurserio UG (haftungsbeschränkt);2020-06-16;HRB 257169;München;München;Bildung;https://www.kurserio.de/;;5035.0;;;;;;;;;;;;;;;
15512;mein-coronatest UG (haftungsbeschränkt);2020-06-16;HRB 218216 B;Charlottenburg (Berlin);Berlin;Medizin;http://mein-coronatest.de/;;5037.0;;;;;;;;;;;;;;;
15513;NutriFoods UG (haftungsbeschränkt);2020-06-16;HRB 740184;Ulm;Aalen;Lebensmittel;;;5038.0;;;;;;;;;;;;;;;
15514;anny UG (haftungsbeschränkt);2020-06-15;HRB 18640;Bochum;Aachen;Software;https://booking-buddy.de/;https://www.linkedin.com/company/bookingbuddyde/;5042.0;;;;;;;;;;;;;;;
15515;membermate UG (haftungsbeschränkt);2020-06-15;HRB 218055 B;Charlottenburg (Berlin);Berlin;Sport;https://membermate.de/;;5046.0;;;;;;;;;;;;;;;
15516;myuniboard UG (haftungsbeschränkt);2020-06-15;HRB 20043 HL;Lübeck;Reinfeld;Bildung;https://myuniboard.com/;https://www.linkedin.com/company/myuniboard/;5048.0;;;;;;;;;;;;;;;
15517;Seal Deal AI Solution UG (haftungsbeschränkt);2020-06-15;HRB 119397;Frankfurt am Main;Frankfurt am Main;Finanzbereich;https://www.sealdeal.ai/;https://www.linkedin.com/company/seal-deal/;5051.0;;;;;;;;;;;;;;;
15518;Swapster UG (haftungsbeschränkt);2020-06-15;HRB 218124 B;Charlottenburg (Berlin);Berlin;Personal;https://www.swapster.me;;5053.0;;;;;;;;;;;;;;;
15519;Craft Collective UG (haftungsbeschränkt);2020-06-13;HRB 257160;München;München;Tourismus;https://craft-collective.de/;;5055.0;;;;;;;;;;;;;;;
15520;MKAST UG (haftungsbeschränkt);2020-06-13;HRB 15619;Aschaffenburg;Großostheim;Blockchain / Crypto;https://mkast.io/;;5056.0;;;;;;;;;;;;;;;
15521;Kräuter mal ANDERS Natürliche Tiergesundheit UG (haftungsbeschränkt);2020-06-12;HRB 101944;Köln;Rösrath;eCommerce;https://kraeuter-mal-anders.de;;5061.0;;;;;;;;;;;;;;;
15522;PFX UG (haftungsbeschränkt);2020-06-12;HRB 218159 B;Charlottenburg (Berlin);Berlin;Software;https://www.promethionfx.io/;https://www.linkedin.com/company/promethion-fx/;5062.0;;;;;;;;;;;;;;;
15523;ApiGear UG (haftungsbeschränkt);2020-06-11;HRB 257144;München;Düsseldorf;Software;https://apigear.io/;;5063.0;;;;;;;;;;;;;;;
15524;ML4L UG (haftungsgbeschränkt);2020-06-11;HRB 33927 P;Potsdam;Potsdam;Bildung;https://www.vidiom.io/;;5065.0;;;;;;;;;;;;;;;
15525;applifact UG (haftungsbeschränkt);2020-06-10;HRB 9617;Ingolstadt;Ingolstadt;Software;http://applifact.de/;;5070.0;;;;;;;;;;;;;;;
15526;OneIoT UG (haftungsbeschränkt);2020-06-10;HRB 32782;Landau;Landau in der Pfalz;Industrie;https://www.oneiot.de/;https://www.linkedin.com/company/oneiot/;5073.0;;;;;;;;;;;;;;;
15527;Get OPTIMO UG (haftungsbeschränkt);2020-06-09;HRB 37537;Leipzig;Leipzig;Software;https://www.get-optimo.com/;;5081.0;;;;;;;;;;;;;;;
15528;Kimoknow UG (haftungsbeschränkt);2020-06-09;HRB 736716;Mannheim;Karlsruhe;Industrie;https://kimoknow.de/;https://www.linkedin.com/company/kimoknow/;5082.0;;;;;;;;;;;;;;;
15529;Share A Lot UG (haftungsbeschränkt);2020-06-09;HRB 12855;Steinfurt;Lengerich;Mobilität;https://sharealot.de;;5087.0;;;;;;;;;;;;;;;
15530;Law & Audrey Legal Tech UG (haftungsbeschränkt);2020-06-08;HRB 774121;Stuttgart;Stuttgart;Rechtsberatung;;;5093.0;;;;;;;;;;;;;;;
15531;Local Buddy UG (haftungsbeschränkt);2020-06-08;HRB 162955;Hamburg;Hamburg;eCommerce;https://www.local-buddy.de/;;5094.0;;;;;;;;;;;;;;;
15532;magily UG (haftungsbeschränkt);2020-06-08;HRB 17172;Bad Oeynhausen;Herford;eCommerce;https://magily.de/;;5096.0;;;;;;;;;;;;;;;
15533;In Shape 365 UG (haftungsbeschränkt);2020-06-06;HRB 257043;München;München;Sport;;;5099.0;;;;;;;;;;;;;;;
15534;Golddigger-Games UG (haftungsbeschränkt);2020-06-05;HRB 9671;Iserlohn;Meinerzhagen;Gaming;https://golddigger-games.de/;;5104.0;;;;;;;;;;;;;;;
15535;The Puzzlers UG (haftungsbeschränkt);2020-06-04;HRB 217872 B;Charlottenburg (Berlin);Berlin;Werbung;https://thepuzzlers.io/;;5118.0;;;;;;;;;;;;;;;
15536;Copperglass UG (haftungsbeschränkt);2020-06-03;HRB 217838 B;Charlottenburg (Berlin);Berlin;Gaming;;;5120.0;;;;;;;;;;;;;;;
15537;impact UG (haftungsbeschränkt);2020-06-03;HRB 31141;Essen;Mülheim an der Ruhr;Software;;;5123.0;;;;;;;;;;;;;;;
15538;LIEB-HERZ UG (haftungsbeschränkt);2020-06-03;HRB 8026;Wetzlar;Eschenburg;Lebensmittel;http://lieb-herz.de/;;5126.0;;;;;;;;;;;;;;;
15539;ContextAI UG (haftungsbeschränkt);2020-06-02;HRB 12984 NP;Neuruppin;Glienicke/Nordbahn;Software;https://contextai.de/;;5130.0;;;;;;;;;;;;;;;
15540;DEIN KÜNSTLERPORTAL UG (haftungsbeschränkt);2020-06-02;HRB 516946;Jena;Weimar;Dienstleistung;http://dein-kuenstlerportal.de/;;5131.0;;;;;;;;;;;;;;;
15541;HorizonBlocks UG (haftungsbeschränkt);2020-06-02;HRB 32936;Kaiserslautern;Pfeffelbach;Software;;;5132.0;;;;;;;;;;;;;;;
15542;Off Bounds Games UG (haftungsbeschränkt);2020-06-02;HRB 31794;Wiesbaden;Unna;Gaming;https://offboundsgames.com;;5135.0;;;;;;;;;;;;;;;
15543;nexmosol UG (haftungsbeschränkt);2020-05-29;HRB 256891;München;München;Software;https://nexmosol.com/;;5146.0;;;;;;;;;;;;;;;
15544;Servire UG (haftungsbeschränkt);2020-05-29;HRB 256893;München;München;Lebensmittel;https://servire.de;;5148.0;;;;;;;;;;;;;;;
15545;StadtGeschmack UG (haftungsbeschränkt);2020-05-29;HRB 7177;Bayreuth;Heinersreuth;Lebensmittel;http://stadtgeschmack.de/;;5149.0;;;;;;;;;;;;;;;
15546;Beat the Heat UG (haftungsbeschränkt);2020-05-28;HRB 217740 B;Charlottenburg (Berlin);Berlin;eCommerce;https://p-o-o-l.xyz/;;5153.0;;;;;;;;;;;;;;;
15547;Bots and People UG (haftungsbeschränkt);2020-05-28;HRB 217722 B;Charlottenburg (Berlin);Berlin;Bildung;https://botsandpeople.com/;https://www.linkedin.com/company/botsandpeople/;5155.0;;;;;;;;;;;;;;;
15548;DRoPs Technology UG (haftungsbeschränkt);2020-05-28;HRB 162830;Hamburg;Hamburg;Medizin;;;5158.0;;;;;;;;;;;;;;;
15549;Etisha Collective UG (haftungsbeschränkt);2020-05-28;HRB 217749 B;Charlottenburg (Berlin);Berlin;eCommerce;https://etishacollective.com/;;5159.0;;;;;;;;;;;;;;;
15550;triper UG (haftungsbeschränkt);2020-05-28;HRB 162835;Hamburg;Hamburg;Tourismus;https://triper.one/;;5165.0;;;;;;;;;;;;;;;
15551;Bosetein UG (haftungsbeschränkt);2020-05-27;HRB 774002;Stuttgart;Stuttgart;Lebensmittel;https://bosetein.com/;https://www.linkedin.com/company/bosetein/;5169.0;;;;;;;;;;;;;;;
15552;footage.one UG (haftungsbeschränkt);2020-05-27;HRB 18617;Bochum;Bochum;Software;https://www.footage.one/;https://www.linkedin.com/company/footage-one/;5172.0;;;;;;;;;;;;;;;
15553;DocCloud UG (haftungsbeschränkt);2020-05-26;HRB 256825;München;München;Software;https://www.doccloud.io/;;5179.0;;;;;;;;;;;;;;;
15554;orki UG (haftungsbeschränkt);2020-05-26;HRB 217671 B;Charlottenburg (Berlin);Berlin;Medizin;https://www.orki.io/;;5185.0;;;;;;;;;;;;;;;
15555;Teresa.AI UG (haftungsbeschränkt);2020-05-26;HRB 89897;Düsseldorf;Düsseldorf;Medizin;http://teresa.ai/;https://www.linkedin.com/company/teresa-ai/;5190.0;;;;;;;;;;;;;;;
15556;Thekla Tech UG (haftungsbeschränkt);2020-05-26;HRB 19996 HL;Lübeck;Lübeck;Energie;https://thekla.tech/;;5191.0;;;;;;;;;;;;;;;
15557;Concular UG (haftungsbeschränkt);2020-05-25;HRB 773941;Stuttgart;Stuttgart;Bauwesen;http://www.concular.com/;https://www.linkedin.com/company/concular/;5195.0;;;;;;;;;;;;;;;
15558;EODIR UG (haftungsbeschränkt);2020-05-25;HRB 736603;Mannheim;Karlsruhe;Software;;;5196.0;;;;;;;;;;;;;;;
15559;VHERO UG (haftungsbeschränkt);2020-05-25;HRB 721889;Freiburg;Überlingen;eCommerce;http://vhero.net/;;5201.0;;;;;;;;;;;;;;;
15560;Navato Technologies UG (haftungsbeschränkt);2020-05-22;HRB 217607 B;Charlottenburg (Berlin);Berlin;Energie;http://nanonavato.com/;https://www.linkedin.com/company/nano-electrics;5209.0;;;;;;;;;;;;;;;
15561;AliudQ UG (haftungsbeschränkt);2020-05-21;HRB 9598;Ingolstadt;Hepberg;Tourismus;https://www.aliudq.de/;https://www.linkedin.com/company/aliudq/;5210.0;;;;;;;;;;;;;;;
15562;Carta Ethical Clothing UG (haftungsbeschränkt);2020-05-21;HRB 7239;Ansbach;Weihenzell;eCommerce;https://cartaclothing.de;;5211.0;;;;;;;;;;;;;;;
15563;HHAY UG (haftungsbeschränkt);2020-05-20;HRB 740068;Ulm;Kißlegg;Software;https://hhay.app/;;5217.0;;;;;;;;;;;;;;;
15564;JoJiff UG (haftungsbeschränkt);2020-05-20;HRB 33839 P;Potsdam;Ludwigsfelde;Immobilien;http://jojiff.de/;;5218.0;;;;;;;;;;;;;;;
15565;Vitamedics UG (haftungsbeschränkt);2020-05-20;HRB 89841;Düsseldorf;Düsseldorf;Medizin;https://vitamedics.de/;;5223.0;;;;;;;;;;;;;;;
15566;What2Work UG (haftungsbeschränkt);2020-05-20;HRB 256705;München;München;Personal;https://www.what2work.com/;https://www.linkedin.com/company/what2work/;5225.0;;;;;;;;;;;;;;;
15567;Stargazr UG (haftungsbeschränkt);2020-05-19;HRB 162728;Hamburg;Hamburg;Software;https://www.stargazr.ai/;;5242.0;;;;;;;;;;;;;;;
15568;AdaLab UG (haftungsbeschränkt);2020-05-18;HRB 162697;Hamburg;Hamburg;Software;http://adalab.ai/;https://www.linkedin.com/company/adalab-ai/;5245.0;;;;;;;;;;;;;;;
15569;Coachspot UG (haftungsbeschränkt);2020-05-18;HRB 100455;Darmstadt;Darmstadt;Dienstleistung;http://coachspot.de/;;5246.0;;;;;;;;;;;;;;;
15570;Printkit UG (haftungsbeschränkt);2020-05-18;HRB 217481 B;Charlottenburg (Berlin);Berlin;eCommerce;https://printkit.app;;5249.0;;;;;;;;;;;;;;;
15571;Raumly UG (haftungsbeschränkt);2020-05-18;HRB 25317;Bonn;Bonn;Immobilien;https://de.raumly.com/;;5250.0;;;;;;;;;;;;;;;
15572;Freie Geister UG (haftungsbeschränkt);2020-05-15;HRB 217447 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://www.elixier-gin.de/;;5254.0;;;;;;;;;;;;;;;
15573;Pay2 UG (haftungsbeschränkt);2020-05-15;HRB 256618;München;München;Finanzbereich;https://www.pay2load.com/;;5256.0;;;;;;;;;;;;;;;
15574;Billwall UG (haftungsbeschränkt);2020-05-14;HRB 256574;München;Höhenkirchen-Siegertsbrunn;Finanzbereich;http://billwall.de/;https://www.linkedin.com/company/billwall/;5262.0;;;;;;;;;;;;;;;
15575;Bio-IT Technologies UG (haftungsbeschränkt);2020-05-14;HRB 18583;Bochum;Bochum;Medizin;;;5263.0;;;;;;;;;;;;;;;
15576;Brainlevel UG (haftungsbeschränkt);2020-05-14;HRB 6321;Limburg a. d. Lahn;Hünfelden;Bildung;https://www.brain-level.de/;https://www.linkedin.com/company/brainlevel-ug/;5264.0;;;;;;;;;;;;;;;
15577;KeySRC UG (haftungsbeschränkt);2020-05-14;HRB 23758;Aachen;Aachen;Software;https://keysrc.de/;;5267.0;;;;;;;;;;;;;;;
15578;1000FTAD UG (haftungsbeschränkt);2020-05-13;HRB 256553;München;Taufkirchen;Finanzbereich;http://1000ftad.com/;;5273.0;;;;;;;;;;;;;;;
15579;AUGVIS UG (haftungsbeschränkt);2020-05-13;HRB 31070;Essen;Essen;Hardware;http://augvis.de/;;5274.0;;;;;;;;;;;;;;;
15580;CryptoNoah UG (haftungsbeschränkt);2020-05-13;HRB 10048;Hamm;Magdeburg;Blockchain / Crypto;http://cryptonoah.com/;;5276.0;;;;;;;;;;;;;;;
15581;Evoplanta UG (haftungsbeschränkt);2020-05-13;HRB 40025;Dresden;Bischofswerda;Medizin;http://evoplanta.com/;;5278.0;;;;;;;;;;;;;;;
15582;Octavia Pharmaceuticals UG (haftungsbeschränkt);2020-05-13;HRB 49597;Mainz;Ingelheim am Rhein;Medizin;https://www.octavia-pharma.com/;;5282.0;;;;;;;;;;;;;;;
15583;saltandpumpkin UG (haftungsbeschränkt);2020-05-13;HRB 162641;Hamburg;Hamburg;Lebensmittel;http://saltandpumpkin.de/;;5283.0;;;;;;;;;;;;;;;
15584;ContactCare UG (haftungsbeschränkt);2020-05-12;HRB 219835;Hannover;Hannover;Software;;;5286.0;;;;;;;;;;;;;;;
15585;Crowlutions UG (haftungsbeschränkt);2020-05-12;HRB 12810;Steinfurt;Hörstel;Industrie;;;5287.0;;;;;;;;;;;;;;;
15586;Ewiyo UG (haftungsbeschränkt);2020-05-12;HRB 19431;Moenchengladbach;Hückelhoven;Lebensmittel;https://ewiyo.com/;https://www.linkedin.com/company/ewiyo/;5289.0;;;;;;;;;;;;;;;
15587;FRIDAY FEMTECH UG (haftungsbeschränkt);2020-05-12;HRB 217359 B;Charlottenburg (Berlin);Berlin;eCommerce;;;5290.0;;;;;;;;;;;;;;;
15588;Inzpire UG (haftungsbeschränkt);2020-05-12;HRB 773818;Stuttgart;Stuttgart;Medien;https://inspirenow.de/;https://www.linkedin.com/company/inspirenow/;5293.0;;;;;;;;;;;;;;;
15589;CP Pharma Innovation UG (haftungsbeschränkt);2020-05-11;HRB 217289 B;Charlottenburg (Berlin);Berlin;Medizin;https://www.cbdinol.com/;;5297.0;;;;;;;;;;;;;;;
15590;DIE RINGE Bodyworkout UG (haftungsbeschränkt);2020-05-11;HRB 101644;Köln;Köln;Sport;https://dieringe.com/;https://www.linkedin.com/company/die-ringe-bodyworkout/;5299.0;;;;;;;;;;;;;;;
15591;Gaia-Technologies UG (haftungsbeschränkt);2020-05-11;HRB 31061;Essen;Essen;Immobilien;http://gaia-technologies.de/;;5300.0;;;;;;;;;;;;;;;
15592;MicroMobility UG (haftungsbeschränkt);2020-05-11;HRB 89707;Düsseldorf;Düsseldorf;Mobilität;https://www.mimo-drive.eu/;;5301.0;;;;;;;;;;;;;;;
15593;Videobesuch UG (haftungsbeschränkt);2020-05-08;HRB 101633;Köln;Köln;Medizin;https://videobesuch.de/;https://www.linkedin.com/company/videobesuch/;5311.0;;;;;;;;;;;;;;;
15594;Certirex UG (haftungsbeschränkt);2020-05-07;HRB 736492;Mannheim;Heddesheim;Hardware;http://www.certirex.com;https://www.linkedin.com/company/certirex/;5313.0;;;;;;;;;;;;;;;
