L7_Ventures_UG_(haftungsbeschrankt);L7_Ventures_UG_(haftungsbeschrankt);yes;;;
La_Famiglia_Fonds!_GmbH_&_Co._KG;La_Famiglia_Fonds!_GmbH_&_Co._KG;yes;;;
La_Plata_GmbH;La_Plata_GmbH;yes;;;
Lake_Ammer_Ventures_GmbH;Lake_Ammer_Ventures_GmbH;yes;;;
Lakestar_Growth_L.P.;Lakestar_Growth_L.P.;yes;;;
Lapaero_GmbH;Lapaero_GmbH;yes;;;
Lars_Lohie;Lars_Lohie;yes;;;
Lata_Venture_GmbH;Lata_Venture_GmbH;yes;;;
Laura_Kunze;Laura_Kunze;yes;;;
Laurin_Hainy;Laurin_Hainy;yes;;;
Lear_Javiv;Lear_Javiv;yes;;;
lengoo_GmbH;lengoo_GmbH;yes;;;
Levent_Altunel;Levent_Altunel;yes;;;
LFBG1_AG_Karlsruhe;LFBG1_AG_Karlsruhe;yes;;;
LFBGI1_Beteiligungsgesellschaft_mbH;LFBGI1_Beteiligungsgesellschaft_mbH;yes;;;
LFE_Technology_UG;LFE_Technology_UG;yes;;;
Lightfield_Equity_GmbH_&_Co._KG;Lightfield_Equity_GmbH_&_Co._KG;yes;;;
Lightspeed_Frontier_I-E_L.P.;Lightspeed_Frontier_I-E_L.P.;yes;;;
Lightspeed_Frontier_I-M_L.P.;Lightspeed_Frontier_I-M_L.P.;yes;;;
Lightspeed_Frontier_I-N_L.P.;Lightspeed_Frontier_I-N_L.P.;yes;;;
Lightspeed_Frontier_I-S_L.P.;Lightspeed_Frontier_I-S_L.P.;yes;;;
Lightspeed_Venture_Partners_XIV-A_(Inception),_L.P.;Lightspeed_Venture_Partners_XIV-A_(Inception),_L.P.;yes;;;
Lima_Investments_UG;Lima_Investments_UG;yes;;;
Lino_GmbH;Lino_GmbH;yes;;;
LionCorn_Capital_GmbH;LionCorn_Capital_GmbH;yes;;;
Litten_Investments_Ltd.;Litten_Investments_Ltd.;yes;;;
Liya_Magdeeva;Liya_Magdeeva;yes;;;
LNRA_Invest_SAS;LNRA_Invest_SAS;yes;;;
Lobenstein_Ventures_UG_(haftungsbeschrankt);Lobenstein_Ventures_UG_(haftungsbeschrankt);yes;;;
Lodovico_Brioschi;Lodovico_Brioschi;yes;;;
LOOHMI_GmbH;LOOHMI_GmbH;yes;;;
LOUD_ENGINE_UG_(haftungsbeschrankt);LOUD_ENGINE_UG_(haftungsbeschrankt);yes;;;
LP_Energy_Vertures_UG_(haftungsbeschrankt);LP_Energy_Vertures_UG_(haftungsbeschrankt);yes;;;
LSFH_GmbH;LSFH_GmbH;yes;;;
Luca_Ascani;Luca_Ascani;yes;;;
Lucas_Hild;Lucas_Hild;yes;;;
Lucas_Vogelsang;Lucas_Vogelsang;yes;;;
Lufthansa_Commercial_Holding_Gesellschaft_mit_beschrankter_Ausgabe_neuer_Anteile;Lufthansa_Commercial_Holding_Gesellschaft_mit_beschrankter_Ausgabe_neuer_Anteile;yes;;;
Lukas_Markus_Wagner;Lukas_Markus_Wagner;yes;;;
Lukas_R6hle_Holding_UG;Lukas_R6hle_Holding_UG;yes;;;
LW_Capital_GmbH;LW_Capital_GmbH;yes;;;
Lydon_Ventures_UG;Lydon_Ventures_UG;yes;;;
M_M_I_Leisure_&_Capital_poe_Management_GmbH;M_M_I_Leisure_&_Capital_poe_Management_GmbH;yes;;;
M._Eimer_Invest_GmbH;M._Eimer_Invest_GmbH;yes;;;
M._Yilmaz_GmbH;M._Yilmaz_GmbH;yes;;;
M.V.E.1_S.P.A.;M.V.E.1_S.P.A.;yes;;;
M4_Capital_GmbH;M4_Capital_GmbH;yes;;;
Mable_Chan_Po-Yan;Mable_Chan_Po-Yan;yes;;;
Mack_Holding_UG_(haftungsbeschrankt);Mack_Holding_UG_(haftungsbeschrankt);yes;;;
Mackeprang_Ventures_GmbH;Mackeprang_Ventures_GmbH;yes;;;
Macsics_Vermégensverwaltung_UG_(haftungsbeschränkt);Macsics_Vermégensverwaltung_UG_(haftungsbeschränkt);yes;;;
MADV_Ventures_GmbH_&_Co._KG;MADV_Ventures_GmbH_&_Co._KG;yes;;;
Mahdi_Raza;Mahdi_Raza;yes;;;
Main_Incubator_GmbH;Main_Incubator_GmbH;yes;;;
makeyourself_UG_(haftungsbeschrankt);makeyourself_UG_(haftungsbeschrankt);yes;;;
MaLou_Beteiligungs_UG_(haftungsbeschrankt);MaLou_Beteiligungs_UG_(haftungsbeschrankt);yes;;;
Malte_Huffmann_GmbH;Malte_Huffmann_GmbH;yes;;;
Management_GmbH;Management_GmbH;yes;;;
MANI_Ventures_UG_(haftungsbeschrankt);MANI_Ventures_UG_(haftungsbeschrankt);yes;;;
Maniewo_Invest_GmbH;Maniewo_Invest_GmbH;yes;;;
Manoa_Ventures_GmbH;Manoa_Ventures_GmbH;yes;;;
Manuel_Backfisch_Investment_Stiftung;Manuel_Backfisch_Investment_Stiftung;yes;;;
MAP_Mergers_Acquisition_Handelsregisteramt_Privatisatt,_nS_‘M_quisit;MAP_Mergers_Acquisition_Handelsregisteramt_Privatisatt,_nS_‘M_quisit;yes;;;
Marc_Bhargava;Marc_Bhargava;yes;;;
Marc_Postel-Vinay;Marc_Postel-Vinay;yes;;;
Marc_Tuscher_Holding_|_AG_Stuttgart_Kornwestheim;Marc_Tuscher_Holding_|_AG_Stuttgart_Kornwestheim;yes;;;
Marco_De_Grazia;Marco_De_Grazia;yes;;;
Mare_Ventures_GmbH;Mare_Ventures_GmbH;yes;;;
MARINI_HOLDING_SRL;MARINI_HOLDING_SRL;yes;;;
Mark_Ransford;Mark_Ransford;yes;;;
MARKEL_DIGITAL_Corporations;MARKEL_DIGITAL_Corporations;yes;;;
Markus_Giinter_Ament;Markus_Giinter_Ament;yes;;;
Martin_Siddiqui;Martin_Siddiqui;yes;;;
Martin-Dirk_Bihlmaier;Martin-Dirk_Bihlmaier;yes;;;
Maru_Winnacker;Maru_Winnacker;yes;;;
Mateusz_Maciej_Wronski;Mateusz_Maciej_Wronski;yes;;;
Matthias_Pyka;Matthias_Pyka;yes;;;
Max_fl_UG;Max_fl_UG;yes;;;
Maximilian_Kérner_Investment_UG_(haftungsbeschränkt);Maximilian_Kérner_Investment_UG_(haftungsbeschränkt);yes;;;
MB_Ventures_GmbH;MB_Ventures_GmbH;yes;;;
MBG_Mittelstandische_Beteiligungsgesellschaft_Schleswig-Holstein_mbH;MBG_Mittelstandische_Beteiligungsgesellschaft_Schleswig-Holstein_mbH;yes;;;
MBischoff_Holding_UG_(haftungsbeschrankt);MBischoff_Holding_UG_(haftungsbeschrankt);yes;;;
ME_Beteiligungs_GmbH;ME_Beteiligungs_GmbH;yes;;;
MEDAI_TECHNOLOGIES_LTD;MEDAI_TECHNOLOGIES_LTD;yes;;;
mediasector_UG;mediasector_UG;yes;;;
MEDIUM_GmbH;MEDIUM_GmbH;yes;;;
Mehmet_Mert_Oztekin;Mehmet_Mert_Oztekin;yes;;;
Meinhardt_Ventures_UG_(haftungsbeschrankt);Meinhardt_Ventures_UG_(haftungsbeschrankt);yes;;;
Menden_Ventures_Consulting_GmbH;Menden_Ventures_Consulting_GmbH;yes;;;
Merantix_AG;Merantix_AG;yes;;;
MERCURA_LUX_Société_d'investissement_à_capital_variable;MERCURA_LUX_Société_d'investissement_à_capital_variable;yes;;;
Mercurius_Ventures_GmbH;Mercurius_Ventures_GmbH;yes;;;
Mercutio_GmbH;Mercutio_GmbH;yes;;;
Merk_MIC_GmbH;Merk_MIC_GmbH;yes;;;
MH_ASSETS_GmbH;MH_ASSETS_GmbH;yes;;;
MH_Energy_Vertures_UG_(haftungsbeschrankt);MH_Energy_Vertures_UG_(haftungsbeschrankt);yes;;;
MH2_Capital_GmbH;MH2_Capital_GmbH;yes;;;
MHz2_Capital_GmbH;MHz2_Capital_GmbH;yes;;;
Michael_Achtelik_Beteiligungsgesellschaft_mbH;Michael_Achtelik_Beteiligungsgesellschaft_mbH;yes;;;
Michael_Lowak;Michael_Lowak;yes;;;
Michael_Raith;Michael_Raith;yes;;;
Michael_Schmitt;Michael_Schmitt;yes;;;
Michael_Taschner;Michael_Taschner;yes;;;
MicroHarvest_GmbH;MicroHarvest_GmbH;yes;;;
Milano,_Italien;Milano,_Italien;yes;;;
Milliways_Holding_UG_(haftungsbeschrankt);Milliways_Holding_UG_(haftungsbeschrankt);yes;;;
MiToO_GmbH;MiToO_GmbH;yes;;;
MJJ_Invest_GmbH;MJJ_Invest_GmbH;yes;;;
MJJ_Jager_Ventures_UG_(haftungsbeschrankt);MJJ_Jager_Ventures_UG_(haftungsbeschrankt);yes;;;
MJM_Investments_AG;MJM_Investments_AG;yes;;;
MJM_Investments_GmbH;MJM_Investments_GmbH;yes;;;
MK_Freundeskreis_UG_(haftungsbeschrankt);MK_Freundeskreis_UG_(haftungsbeschrankt);yes;;;
MKP_SYmbios_UG_(haftungsbeschrankt);MKP_SYmbios_UG_(haftungsbeschrankt);yes;;;
MM_Opportunities_Ventures_GmbH;MM_Opportunities_Ventures_GmbH;yes;;;
MMB_Ventures_GmbH;MMB_Ventures_GmbH;yes;;;
MN_py_siiel_inkels_Charlottenburg_UG_(haftungsbeschrankt);MN_py_siiel_inkels_Charlottenburg_UG_(haftungsbeschrankt);yes;;;
MOre-invest_GmbH;MOre-invest_GmbH;yes;;;
Motive_Early_Stage_(A)_Aggregator_LLC;Motive_Early_Stage_(A)_Aggregator_LLC;yes;;;
Motive_Early_Stage_(E)_GmbH;Motive_Early_Stage_(E)_GmbH;yes;;;
Mountain_Peak_Ventures_GmbH;Mountain_Peak_Ventures_GmbH;yes;;;
MSMM_Beteiligungen_GmbH;MSMM_Beteiligungen_GmbH;yes;;;
MTR_Beratungs-_und_Beteiligungsgesellschaft_UG_(haftungsbeschrankt);MTR_Beratungs-_und_Beteiligungsgesellschaft_UG_(haftungsbeschrankt);yes;;;
Muinzinger_Holding_GmbH;Muinzinger_Holding_GmbH;yes;;;
Munin_Vermégensverwaltungs_GmbH_HRB_242246_B;Munin_Vermégensverwaltungs_GmbH_HRB_242246_B;yes;;;
Mutschler_Ventures_AG;Mutschler_Ventures_AG;yes;;;
MVN_Ventures_UG;MVN_Ventures_UG;yes;;;
MWP_Beteiligungs_UG;MWP_Beteiligungs_UG;yes;;;
MX_Fund_II_GmbH_&_Co._KG;MX_Fund_II_GmbH_&_Co._KG;yes;;;
MyNils_GmbH;MyNils_GmbH;yes;;;
N-Ventures_UG_(haftungschrankt);N-Ventures_UG_(haftungschrankt);yes;;;
Najwa_Naimy;Najwa_Naimy;yes;;;
Namalala_UG_(haftungsbeschr;Namalala_UG_(haftungsbeschr;yes;;;
NaoLen_B.V.;NaoLen_B.V.;yes;;;
NEON_GmbH;NEON_GmbH;yes;;;
New_Wave_SASU;New_Wave_SASU;yes;;;
Next_Commerce_Accelerator_2._Beteiligungsgesellschaft_mbH_&_Co._KG;Next_Commerce_Accelerator_2._Beteiligungsgesellschaft_mbH_&_Co._KG;yes;;;
Next47_Fund_2019_L.P.;Next47_Fund_2019_L.P.;yes;;;
Next47_Fund_2020_L.P.;Next47_Fund_2020_L.P.;yes;;;
Next47_Fund_2021_L.P.;Next47_Fund_2021_L.P.;yes;;;
Nifty_Ventures_GmbH;Nifty_Ventures_GmbH;yes;;;
Nika_Norr;Nika_Norr;yes;;;
Niklas_Brackmann_Holding_UG;Niklas_Brackmann_Holding_UG;yes;;;
Niklas_Homann;Niklas_Homann;yes;;;
Nils_Bernhardt;Nils_Bernhardt;yes;;;
Nils_Eiteneyer_Beteiligungs-UG_(haftungsbeschrankt);Nils_Eiteneyer_Beteiligungs-UG_(haftungsbeschrankt);yes;;;
Nobbe_Holding_GmbH;Nobbe_Holding_GmbH;yes;;;
NTD_Ventures_UG_(haftungsbeschrankt);NTD_Ventures_UG_(haftungsbeschrankt);yes;;;
Obiegala_Holding_UG_(haftungsbeschrankt);Obiegala_Holding_UG_(haftungsbeschrankt);yes;;;
OJA_Invest_GmbH;OJA_Invest_GmbH;yes;;;
Oldeen_Ventures_UG;Oldeen_Ventures_UG;yes;;;
Olivia_Doro_Lustig;Olivia_Doro_Lustig;yes;;;
Olivier_Faure;Olivier_Faure;yes;;;
Olivier_Kanitzk;Olivier_Kanitzk;yes;;;
OM_100_GmbH;OM_100_GmbH;yes;;;
OMA_acht_beteiligungs_GbR;OMA_acht_beteiligungs_GbR;yes;;;
OMA_Ventures_GmbH;OMA_Ventures_GmbH;yes;;;
Omar_Henri_Liess;Omar_Henri_Liess;yes;;;
One_Twa_Ventures_UG_(haftungshesehrinks);One_Twa_Ventures_UG_(haftungshesehrinks);yes;;;
One_Venture_UG_(haftungsbeschrankt);One_Venture_UG_(haftungsbeschrankt);yes;;;
Ophelia_Invest_GmbH;Ophelia_Invest_GmbH;yes;;;
Orbit_Trade_Holding_GmbH;Orbit_Trade_Holding_GmbH;yes;;;
Orbital_Ventures_S.C.A._SICAV-RAIF;Orbital_Ventures_S.C.A._SICAV-RAIF;yes;;;
Orca_Capital_GmbH;Orca_Capital_GmbH;yes;;;
OsMa_Ventures_UG;OsMa_Ventures_UG;yes;;;
Oud_Equity_UG;Oud_Equity_UG;yes;;;
Oueebee_GmbH;Oueebee_GmbH;yes;;;
OyFri_GmbH;OyFri_GmbH;yes;;;
Oz_Ventures_UG_(haftungsbeschrankt);Oz_Ventures_UG_(haftungsbeschrankt);yes;;;
Ozman_Holding_GmbH;Ozman_Holding_GmbH;yes;;;
P5_Invest_GmbH;P5_Invest_GmbH;yes;;;
Paeon_UG;Paeon_UG;yes;;;
Pale_Blue_Dot_Investments_AB;Pale_Blue_Dot_Investments_AB;yes;;;
PARADICA_GmbH;PARADICA_GmbH;yes;;;
Parham_Gohari;Parham_Gohari;yes;;;
Partech_Entrepreneur_Fund_IV_FPCI;Partech_Entrepreneur_Fund_IV_FPCI;yes;;;
Pasame_XingFu_UG_(haftungsbeschrankt);Pasame_XingFu_UG_(haftungsbeschrankt);yes;;;
Patema_(Valencia),_Spanien;Patema_(Valencia),_Spanien;yes;;;
Patrick_Frowein;Patrick_Frowein;yes;;;
Patrick_Ugo_Guiseppe_Larai;Patrick_Ugo_Guiseppe_Larai;yes;;;
Patty_Lip_Wai_Lee;Patty_Lip_Wai_Lee;yes;;;
Pausder_Ventures_GmbH;Pausder_Ventures_GmbH;yes;;;
Pawet_Polenski;Pawet_Polenski;yes;;;
Payvengers_Beteiligungen_UG;Payvengers_Beteiligungen_UG;yes;;;
PBT912_UG_(haftungsbeschrankt);PBT912_UG_(haftungsbeschrankt);yes;;;
PCN_Ventures_UG_(haftungsbeschrankt);PCN_Ventures_UG_(haftungsbeschrankt);yes;;;
PDA_Deutzclie_one_rales_Digitalagentur_GmbH;PDA_Deutzclie_one_rales_Digitalagentur_GmbH;yes;;;
Peak_Capital_IV_Codéperatief_U.A.;Peak_Capital_IV_Codéperatief_U.A.;yes;;;
Pelion_Energy_Holding_GmbH;Pelion_Energy_Holding_GmbH;yes;;;
Pelle_Maerkedahl_Larsen;Pelle_Maerkedahl_Larsen;yes;;;
Personio_GmbH;Personio_GmbH;yes;;;
Peschko_UG_(haftungsbeschrankt);Peschko_UG_(haftungsbeschrankt);yes;;;
Peschko,_Johannes;Peschko,_Johannes;yes;;;
Peter_Dobler;Peter_Dobler;yes;;;
Peter-Paul_Brenninkmeijer;Peter-Paul_Brenninkmeijer;yes;;;
Philipp_Bock_Ventures_GmbH;Philipp_Bock_Ventures_GmbH;yes;;;
Philipp_Man;Philipp_Man;yes;;;
Philipp_Trocha;Philipp_Trocha;yes;;;
Philippe_Teixeira_da_Mota;Philippe_Teixeira_da_Mota;yes;;;
Phronesis_UG_(haftungsbeschrankt);Phronesis_UG_(haftungsbeschrankt);yes;;;
Pi3.14_Investments_UG_(haftungsbeschrankt);Pi3.14_Investments_UG_(haftungsbeschrankt);yes;;;
Picus_Capital_GmbH;Picus_Capital_GmbH;yes;;;
Pierre_Vinet;Pierre_Vinet;yes;;;
Pineapple_Ventures_UG_(haftungsbeschrankt);Pineapple_Ventures_UG_(haftungsbeschrankt);yes;;;
Pink_Capital_GmbH;Pink_Capital_GmbH;yes;;;
Piotr_Pisarz;Piotr_Pisarz;yes;;;
Piton_Capital_III_Investments_Co6peratief_B.A.;Piton_Capital_III_Investments_Co6peratief_B.A.;yes;;;
PK_Projects_GmbH;PK_Projects_GmbH;yes;;;
playfull_GmbH;playfull_GmbH;yes;;;
Point_Nine_Capital_GmbH_&_Co._KG;Point_Nine_Capital_GmbH_&_Co._KG;yes;;;
Point_Nine_Co-Invest_VI_GmbH_&_Co._KG;Point_Nine_Co-Invest_VI_GmbH_&_Co._KG;yes;;;
poke_Ventures_Il_GmbH;poke_Ventures_Il_GmbH;yes;;;
Polipo_LP;Polipo_LP;yes;;;
Polysaccharides_UG;Polysaccharides_UG;yes;;;
Possible_Ventures_|_GmbH_&_Co._KG;Possible_Ventures_|_GmbH_&_Co._KG;yes;;;
Possible_Ventures_B_|_GmbH_&_Co._KG;Possible_Ventures_B_|_GmbH_&_Co._KG;yes;;;
Possible_Ventures_II_GmbH_&_Co._KG;Possible_Ventures_II_GmbH_&_Co._KG;yes;;;
Possible_Ventures_Il_GmbH_&_Co_KG;Possible_Ventures_Il_GmbH_&_Co_KG;yes;;;
Povel_Ventures_GmbH;Povel_Ventures_GmbH;yes;;;
Prahofer_Ventures_UG_(haftungsbeschrankt);Prahofer_Ventures_UG_(haftungsbeschrankt);yes;;;
Preußische_Stiftungsdirektion_Berlin_GmbH;Preußische_Stiftungsdirektion_Berlin_GmbH;yes;;;
PreuSische_Stiftungsdirektion_Berlin_GmbH;PreuSische_Stiftungsdirektion_Berlin_GmbH;yes;;;
Priebe_Holding_GmbH;Priebe_Holding_GmbH;yes;;;
Prinz_Maximilian_von_und_zu_Liechtenstein;Prinz_Maximilian_von_und_zu_Liechtenstein;yes;;;
Privera_Partners_GmbH;Privera_Partners_GmbH;yes;;;
Priyanka_Das;Priyanka_Das;yes;;;
Prof._Dr._Alexander_Meyer;Prof._Dr._Alexander_Meyer;yes;;;
Prof._Dr._Ann-Kristin_Achleitner;Prof._Dr._Ann-Kristin_Achleitner;yes;;;
Prof._Dr._Carsten_Eickhoff;Prof._Dr._Carsten_Eickhoff;yes;;;
Prof._Dr._Dr._Ann-Kristin_Achleitner;Prof._Dr._Dr._Ann-Kristin_Achleitner;yes;;;
Prof._Dr._Enrique_Solano;Prof._Dr._Enrique_Solano;yes;;;
Prof._Dr._Gerald_Martin_Werner_Huber;Prof._Dr._Gerald_Martin_Werner_Huber;yes;;;
Prof._Dr._Hartmut_Spliethoff;Prof._Dr._Hartmut_Spliethoff;yes;;;
Prof._Dr._Ivar_Roots;Prof._Dr._Ivar_Roots;yes;;;
Prof._Dr._Julio_Salinas;Prof._Dr._Julio_Salinas;yes;;;
Prof._Dr._Matthias_Gaderer;Prof._Dr._Matthias_Gaderer;yes;;;
Prof._Dr._med.;Prof._Dr._med.;yes;;;
Prof._Dr._Ralf_Reski;Prof._Dr._Ralf_Reski;yes;;;
Prof._Dr._Stephan_Axel_Sieber;Prof._Dr._Stephan_Axel_Sieber;yes;;;
Project_A_Ventures_III_GmbH_&_Co._KG;Project_A_Ventures_III_GmbH_&_Co._KG;yes;;;
Project_A_Ventures_Ill_GmbH_&_Co._KG;Project_A_Ventures_Ill_GmbH_&_Co._KG;yes;;;
Project_A_Ventures_IV_GmbH_&_Co._KG;Project_A_Ventures_IV_GmbH_&_Co._KG;yes;;;
PT1_Early-Stage_Fund_Il_GmbH_&_Co._KG;PT1_Early-Stage_Fund_Il_GmbH_&_Co._KG;yes;;;
Puntopoleio_UG_(haftungsbeschrankt);Puntopoleio_UG_(haftungsbeschrankt);yes;;;
Push_Creative_Ventures_GmbH;Push_Creative_Ventures_GmbH;yes;;;
PYLORIX_GmbH;PYLORIX_GmbH;yes;;;
QAware_GmbH;QAware_GmbH;yes;;;
QCS_QualityConsult_Service_GmbH;QCS_QualityConsult_Service_GmbH;yes;;;
QUANTONATION_1_FPCI;QUANTONATION_1_FPCI;yes;;;
Quentin_Muhlert;Quentin_Muhlert;yes;;;
R&R_Unternehmensbeteiligungen_GmbH;R&R_Unternehmensbeteiligungen_GmbH;yes;;;
Raeecuniel;Raeecuniel;yes;;;
Ralf_Illig;Ralf_Illig;yes;;;
Rapid_Pioneers_Group_UG_(haftungsbeschrankt)_&_Co._KG;Rapid_Pioneers_Group_UG_(haftungsbeschrankt)_&_Co._KG;yes;;;
RAS_Invest_GmbH;RAS_Invest_GmbH;yes;;;
Raum,_David;Raum,_David;yes;;;
raumstation_UG_(haftungsbeschrankt);raumstation_UG_(haftungsbeschrankt);yes;;;
Razouane_Ventures_UG_(haftungsbeschränkt);Razouane_Ventures_UG_(haftungsbeschränkt);yes;;;
RBCH_Ltd.;RBCH_Ltd.;yes;;;
RE_14_Holding_GmbH;RE_14_Holding_GmbH;yes;;;
Rebellion_Ventures_UG_(haftungsbeschrankt);Rebellion_Ventures_UG_(haftungsbeschrankt);yes;;;
Reber_Capital_UG_(haftungsbeschrankt);Reber_Capital_UG_(haftungsbeschrankt);yes;;;
Rebet_GmbH;Rebet_GmbH;yes;;;
Red_Hook_Ventures_UG_(haftungsbeschrankt);Red_Hook_Ventures_UG_(haftungsbeschrankt);yes;;;
Redalpine_Capital_S._C._S._SICAR,_Compartment_Redalpine_Capital_VI;Redalpine_Capital_S._C._S._SICAR,_Compartment_Redalpine_Capital_VI;yes;;;
Redalpine_Capital_S.C.S.,_SICAR;Redalpine_Capital_S.C.S.,_SICAR;yes;;;
Regaine_Opportunity_Fund;Regaine_Opportunity_Fund;yes;;;
Reiffen,_Andreas;Reiffen,_Andreas;yes;;;
Reinhard_Heselschwerdt;Reinhard_Heselschwerdt;yes;;;
Reitelshofer_Ubernahme_neuer_Vermégensmanagement_GmbH;Reitelshofer_Ubernahme_neuer_Vermégensmanagement_GmbH;yes;;;
rek_DIGITAL_Beteiligungs-_und_Beratungs_GmbH;rek_DIGITAL_Beteiligungs-_und_Beratungs_GmbH;yes;;;
rena)_ss_UG_(haftungsbeschränkt);rena)_ss_UG_(haftungsbeschränkt);yes;;;
Renaud_Visage;Renaud_Visage;yes;;;
Renner_Ventures_&_Philanthropies_GmbH;Renner_Ventures_&_Philanthropies_GmbH;yes;;;
Renovatio_Financial_Investments_S.L.;Renovatio_Financial_Investments_S.L.;yes;;;
Resilience_1_GmbH_&_Co._KG_am_Main;Resilience_1_GmbH_&_Co._KG_am_Main;yes;;;
Reto_Rilegg;Reto_Rilegg;yes;;;
rheinaue_Invest_GmbH;rheinaue_Invest_GmbH;yes;;;
Rheingau_AG_Berlin_&_Co._KG;Rheingau_AG_Berlin_&_Co._KG;yes;;;
Ricarda_Kies_Consulting;Ricarda_Kies_Consulting;yes;;;
Richard_Markus_Wolfgang_Fobo;Richard_Markus_Wolfgang_Fobo;yes;;;
Riverton_UG;Riverton_UG;yes;;;
Rivus_Ventures_GmbH;Rivus_Ventures_GmbH;yes;;;
RJ_Expeditions_GmbH;RJ_Expeditions_GmbH;yes;;;
RO!_Holding_GmbH;RO!_Holding_GmbH;yes;;;
Robert_Helmut_Glaser;Robert_Helmut_Glaser;yes;;;
Rocket_Internet_Capital_Partners_(Euro)_683_11_SCS;Rocket_Internet_Capital_Partners_(Euro)_683_11_SCS;yes;;;
Rocket_Internet_Capital_Partners_Il_SCS;Rocket_Internet_Capital_Partners_Il_SCS;yes;;;
Romain_Mabboux;Romain_Mabboux;yes;;;
ROMM_Holding_GmbH;ROMM_Holding_GmbH;yes;;;
Ronald_Stefan_Hoppmann;Ronald_Stefan_Hoppmann;yes;;;
Ronny_Shibley;Ronny_Shibley;yes;;;
Rooshoek_Beteiligungs_GmbH;Rooshoek_Beteiligungs_GmbH;yes;;;
Roppel_Beteiligungs_UG_(haftungsbeschrankt);Roppel_Beteiligungs_UG_(haftungsbeschrankt);yes;;;
Roskopf_Ventures_GmbH;Roskopf_Ventures_GmbH;yes;;;
Rotenfels_Verwaltung_GmbH;Rotenfels_Verwaltung_GmbH;yes;;;
Rotwand_Ventures_GmbH;Rotwand_Ventures_GmbH;yes;;;
RRW_Il_Growth_SLP;RRW_Il_Growth_SLP;yes;;;
RS_Trust_GmbH;RS_Trust_GmbH;yes;;;
Ruhr-Gliick_GmbH;Ruhr-Gliick_GmbH;yes;;;
Rumburg_Capital_UG_(haftungsbeschrinkt);Rumburg_Capital_UG_(haftungsbeschrinkt);yes;;;
Rymdkapital_SPV_TEC_AB;Rymdkapital_SPV_TEC_AB;yes;;;
S.W._Projects_GmbH;S.W._Projects_GmbH;yes;;;
Sébastien_Schikora;Sébastien_Schikora;yes;;;
S15_Invest_GmbH;S15_Invest_GmbH;yes;;;
Saint-Jean_Holdings_UG;Saint-Jean_Holdings_UG;yes;;;
Salma_Vogel;Salma_Vogel;yes;;;
Salome_Cornelia_Preiswerk;Salome_Cornelia_Preiswerk;yes;;;
Santera_GmbH_Ratingen_HRB_58162;Santera_GmbH_Ratingen_HRB_58162;yes;;;
Santos_McGarry_UG;Santos_McGarry_UG;yes;;;
Saul_Tal_Levin;Saul_Tal_Levin;yes;;;
Saxtan_GmbH;Saxtan_GmbH;yes;;;
Scania_CV_AB;Scania_CV_AB;yes;;;
Scania_Growth_Capital_AB;Scania_Growth_Capital_AB;yes;;;
Schawei_GmbH;Schawei_GmbH;yes;;;
Schlumberger_Investment_Services_B.V.;Schlumberger_Investment_Services_B.V.;yes;;;
Schmitz_Ventures_UG_(haftungsbeschrankt);Schmitz_Ventures_UG_(haftungsbeschrankt);yes;;;
Schone_Téchter_GmbH;Schone_Téchter_GmbH;yes;;;
Schork_Management_UG_(haftungsbeschrankt)_&_Co._KG;Schork_Management_UG_(haftungsbeschrankt)_&_Co._KG;yes;;;
Schwarz_Holding_GmbH;Schwarz_Holding_GmbH;yes;;;
Schwarz_Ventures_UG_(haftungsbeschrankt);Schwarz_Ventures_UG_(haftungsbeschrankt);yes;;;
Scout_Fund_VII;Scout_Fund_VII;yes;;;
Scout_VI-A,_LLC;Scout_VI-A,_LLC;yes;;;
Sebastian_Blatt_Holding_UG_(haftungsbeschrankt);Sebastian_Blatt_Holding_UG_(haftungsbeschrankt);yes;;;
Sebastian_Priester;Sebastian_Priester;yes;;;
Sebastian_Schuon_Investments_GmbH;Sebastian_Schuon_Investments_GmbH;yes;;;
Sebastian_Simon_Cordes;Sebastian_Simon_Cordes;yes;;;
Sebastien_Ayton;Sebastien_Ayton;yes;;;
Sebastien_Reichstadt;Sebastien_Reichstadt;yes;;;
SEK_Ventures_GmbH;SEK_Ventures_GmbH;yes;;;
Selin_Kiper_Saitoglu;Selin_Kiper_Saitoglu;yes;;;
SEMA_Vermdgensverw_altungs_UG_(haftungsbeschr;SEMA_Vermdgensverw_altungs_UG_(haftungsbeschr;yes;;;
September_Ventures_UG_(haftungsbeschrankt);September_Ventures_UG_(haftungsbeschrankt);yes;;;
SERIE;SERIE;yes;;;
SevenD_GmbH;SevenD_GmbH;yes;;;
SG9_UG_(haftungsbeschrankt)_i.G.;SG9_UG_(haftungsbeschrankt)_i.G.;yes;;;
SH_Energy_Vertures_UG_(haftungsbeschrankt);SH_Energy_Vertures_UG_(haftungsbeschrankt);yes;;;
Sheran_Investments_UG_(haftungsbeschrankt);Sheran_Investments_UG_(haftungsbeschrankt);yes;;;
Shio_Equity_LLC;Shio_Equity_LLC;yes;;;
Shirish_Sankhe;Shirish_Sankhe;yes;;;
Shorea_Ventures_GmbH;Shorea_Ventures_GmbH;yes;;;
Silke_Klu@_GmbH;Silke_Klu@_GmbH;yes;;;
Simon_Capital_GmbH_&_Co._KG;Simon_Capital_GmbH_&_Co._KG;yes;;;
